Claim_ID,Policy_ID,Accident_Date,FNOL_Date,Claim_Type,Claim_Complexity,Fraud_Flag,Litigation_Flag,Estimated_Claim_Amount,Ultimate_Claim_Amount,Severity_Band,Settlement_Date,Status
CLM30237,POL11092,2024-09-23,2024-09-23,Collision,Low,False,False,2150,1758.0,Minor,2024-11-06,settled
CLM30238,POL11770,2023-09-30,2023-09-30,Weather,Low,False,False,7813,6492.0,Moderate,2023-11-14,settled
CLM30239,POL11889,2020-04-15,2020-05-15,Collision,High,False,False,47987,45559.0,Severe,2021-04-19,settled
CLM30240,POL13063,2023-06-13,2023-06-14,Collision,Low,False,False,2330,1295.0,Minor,2023-08-03,settled
CLM30241,POL13892,2020-10-09,2020-10-09,Weather,High,False,False,7780,6096.0,Moderate,2022-03-26,settled
CLM30242,POL11115,2021-11-02,2021-11-02,Fire,Medium,False,False,9455,4882.0,Minor,2022-03-23,settled
CLM30243,POL10213,2023-11-26,2023-11-27,Vandalism,Low,False,False,5405,5372.0,Major,2024-02-18,settled
CLM30244,POL10847,2021-07-08,2021-07-09,Vandalism,Low,False,False,2794,2355.0,Moderate,2021-09-10,settled
CLM30245,POL10191,2019-07-24,2019-07-28,Vandalism,Low,False,False,921,779.0,Minor,2019-10-16,settled
CLM30246,POL12553,2023-09-08,2023-09-08,Weather,Low,False,False,18576,13805.0,Major,2023-12-28,settled
CLM30247,POL13712,2024-11-20,2024-11-20,Vandalism,Low,False,False,1034,600.0,Minor,2024-12-27,settled
CLM30248,POL12153,2019-10-25,2019-10-27,Collision,High,False,False,11375,8264.0,Major,2021-03-30,settled
CLM30249,POL11555,2019-04-14,2019-04-14,Other,High,False,True,32378,28127.0,Severe,2020-01-06,settled
CLM30250,POL13724,2024-10-11,2024-10-13,Other,Low,False,False,7681,9342.0,Moderate,2025-01-05,settled
CLM30251,POL11693,2018-11-18,2018-11-20,Collision,High,False,False,5427,6758.0,Moderate,2019-11-12,settled
CLM30252,POL14200,2019-10-06,2019-10-10,Collision,Low,False,False,2284,1593.0,Minor,2020-01-08,settled
CLM30253,POL11837,2021-05-14,2021-05-15,Vandalism,Low,False,False,830,616.0,Minor,2021-06-17,settled
CLM30254,POL11726,2020-07-31,2020-07-31,Theft,Medium,False,False,30335,26958.0,Major,2021-01-23,settled
CLM30255,POL12792,2023-04-10,2023-04-11,Weather,Low,False,True,3935,3202.0,Minor,2023-05-19,settled
CLM30256,POL14194,2024-02-29,2024-02-29,Weather,Low,False,False,2888,2343.0,Minor,2024-05-20,settled
CLM30257,POL12104,2024-02-11,2024-02-16,Weather,Medium,False,False,6230,5174.0,Moderate,2024-05-26,settled
CLM30258,POL10725,2021-02-10,2021-02-12,Weather,Low,False,False,3243,1880.0,Minor,2021-03-19,settled
CLM30259,POL13446,2023-03-19,2023-03-19,Collision,Low,False,False,1428,1281.0,Minor,2023-04-29,settled
CLM30260,POL14518,2019-05-17,2019-05-17,Collision,High,False,False,150958,136625.0,Catastrophic,2020-07-11,settled
CLM30261,POL12357,2020-07-24,2020-07-24,Vandalism,Medium,False,False,4072,4833.0,Major,2020-12-13,settled
CLM30262,POL12001,2022-12-19,2022-12-19,Collision,Low,False,False,1939,1099.0,Minor,2023-02-28,settled
CLM30263,POL13127,2018-09-27,2018-09-27,Collision,Medium,False,False,7045,7953.0,Moderate,2019-01-22,settled
CLM30264,POL11733,2023-02-04,2023-02-06,Theft,Low,False,False,5847,4423.0,Minor,2023-03-30,settled
CLM30265,POL13884,2021-09-09,2021-09-09,Weather,Low,False,False,3664,2750.0,Minor,2021-11-19,settled
CLM30266,POL12179,2023-10-26,2023-10-30,Collision,Low,False,False,1812,1550.0,Minor,2024-01-20,settled
CLM30267,POL13128,2021-11-30,2021-11-30,Collision,Low,False,False,1804,1177.0,Minor,2022-02-16,settled
CLM30268,POL13289,2023-06-17,2023-06-17,Collision,Medium,False,False,11798,12579.0,Major,2023-11-19,settled
CLM30269,POL13169,2024-12-12,2024-12-12,Weather,Low,False,False,2796,1462.0,Minor,2025-01-20,settled
CLM30270,POL14093,2024-03-04,2024-03-10,Collision,Medium,False,False,5342,,Moderate,,open
CLM30271,POL12680,2020-06-14,2020-06-15,Collision,Low,False,True,1559,804.0,Minor,2020-07-16,settled
CLM30272,POL11269,2020-11-04,2020-11-06,Collision,Medium,False,True,4655,,Moderate,,open
CLM30273,POL13529,2022-01-16,2022-01-18,Weather,Low,False,False,2119,1271.0,Minor,2022-03-02,settled
CLM30274,POL12982,2021-02-26,2021-02-26,Weather,Low,False,False,6766,4710.0,Moderate,2021-04-13,settled
CLM30275,POL10390,2019-05-16,2019-05-18,Collision,Medium,False,False,3039,2682.0,Moderate,2019-10-06,settled
CLM30276,POL12865,2025-03-18,2025-03-23,Collision,Low,False,False,13209,12712.0,Major,2025-06-29,settled
CLM30277,POL10290,2024-10-17,2024-10-17,Collision,Low,False,False,6273,5510.0,Moderate,2024-11-30,settled
CLM30278,POL12235,2019-05-26,2019-05-28,Fire,Medium,False,False,84902,66403.0,Major,2019-10-17,settled
CLM30279,POL14618,2022-03-26,2022-03-28,Collision,Low,False,False,2333,1621.0,Minor,2022-05-24,settled
CLM30280,POL10605,2019-05-11,2019-05-12,Collision,Low,False,False,6377,4818.0,Moderate,2019-07-29,settled
CLM30281,POL11830,2019-04-12,2019-04-12,Weather,Low,False,False,2968,1971.0,Minor,2019-07-08,settled
CLM30282,POL10359,2025-04-07,2025-04-07,Collision,Low,False,False,1800,1484.0,Minor,2025-06-24,settled
CLM30283,POL11354,2024-01-23,2024-01-25,Collision,Low,False,False,2276,1286.0,Minor,2024-03-14,settled
CLM30284,POL13671,2024-05-09,2024-05-09,Vandalism,Low,False,False,6130,26021.0,Major,2024-08-21,settled
CLM30285,POL13325,2024-09-02,2024-09-02,Vandalism,Medium,False,False,5852,5618.0,Major,2025-01-05,settled
CLM30286,POL13351,2020-06-24,2020-06-24,Collision,Low,False,False,1571,861.0,Minor,2020-08-27,settled
CLM30287,POL13892,2019-05-09,2019-05-13,Weather,Medium,False,False,11589,10954.0,Major,2019-09-30,settled
CLM30288,POL11714,2024-05-30,2024-06-02,Theft,Low,False,False,14215,13381.0,Moderate,2024-08-14,settled
CLM30289,POL10894,2019-08-13,2019-08-13,Weather,Low,False,False,6185,5636.0,Moderate,2019-11-01,settled
CLM30290,POL13966,2020-10-19,2020-10-22,Fire,Low,False,False,12391,8990.0,Minor,2021-01-02,settled
CLM30291,POL10595,2019-06-26,2019-06-26,Collision,High,False,False,31998,31908.0,Severe,2020-02-28,settled
CLM30292,POL14449,2025-05-22,2025-05-22,Collision,Low,False,False,1162,696.0,Minor,2025-07-09,settled
CLM30293,POL13543,2019-06-24,2019-06-25,Vandalism,High,False,True,3700,2414.0,Moderate,2020-01-14,settled
CLM30294,POL12365,2021-05-09,2021-05-09,Weather,Medium,False,False,2829,1948.0,Minor,2021-11-02,settled
CLM30295,POL11804,2023-03-30,2023-03-30,Collision,High,False,False,6446,4310.0,Moderate,2024-05-10,settled
CLM30296,POL12949,2020-01-23,2020-01-23,Theft,Low,False,False,2678,,Minor,,open
CLM30297,POL10761,2025-02-07,2025-02-10,Weather,Low,False,False,4649,3907.0,Minor,2025-05-03,settled
CLM30298,POL13430,2021-06-23,2021-06-29,Collision,Low,False,False,14478,12501.0,Major,2021-09-21,settled
CLM30299,POL11287,2025-03-17,2025-03-23,Theft,Low,False,False,14040,21052.0,Moderate,2025-05-18,settled
CLM30300,POL12066,2025-05-20,2025-05-20,Weather,Low,False,False,3540,3093.0,Minor,2025-07-10,settled
CLM30301,POL13027,2019-02-28,2019-02-28,Collision,Low,False,False,6551,,Moderate,,open
CLM30302,POL11346,2025-08-29,2025-09-04,Collision,Medium,False,True,12169,10119.0,Major,2026-01-09,settled
CLM30303,POL14078,2019-08-20,2019-08-20,Vandalism,Medium,False,False,7383,5612.0,Major,2020-01-21,settled
CLM30304,POL12381,2023-06-02,2023-06-02,Collision,Low,True,False,1287,1058.0,Minor,2023-07-27,settled
CLM30305,POL10759,2025-04-05,2025-04-07,Collision,Low,False,False,2272,2004.0,Minor,2025-06-16,settled
CLM30306,POL13773,2025-01-20,2025-01-20,Weather,High,False,False,15666,12003.0,Major,2025-10-26,settled
CLM30307,POL13689,2024-07-30,2024-07-31,Theft,Low,True,False,4403,3859.0,Minor,2024-09-16,settled
CLM30308,POL12938,2022-04-06,2022-04-07,Weather,Medium,False,False,20004,16860.0,Major,2022-07-27,settled
CLM30309,POL12389,2021-08-22,2021-08-25,Fire,Low,False,False,47338,44313.0,Moderate,2021-11-13,settled
CLM30310,POL13753,2021-01-02,2021-01-02,Vandalism,Medium,False,False,2089,1738.0,Moderate,2021-06-25,settled
CLM30311,POL11349,2022-03-28,2022-04-04,Other,Low,False,False,3026,2080.0,Minor,2022-06-16,settled
CLM30312,POL14024,2021-05-23,2021-05-23,Weather,Low,False,False,4109,3099.0,Minor,2021-07-30,settled
CLM30313,POL12687,2021-09-10,2021-09-11,Theft,Low,False,True,14519,10680.0,Moderate,2021-10-18,settled
CLM30314,POL12726,2023-02-26,2023-02-27,Theft,Medium,False,False,17696,11714.0,Moderate,2023-05-02,settled
CLM30315,POL10932,2020-03-08,2020-03-10,Collision,Low,False,False,31186,27372.0,Severe,2020-06-08,settled
CLM30316,POL12147,2022-01-29,2022-01-29,Collision,Low,False,False,2169,1418.0,Minor,2022-03-28,settled
CLM30317,POL12348,2023-11-04,2023-11-09,Weather,Low,False,False,9266,7037.0,Moderate,2024-01-10,settled
CLM30318,POL11966,2022-04-06,2022-04-07,Collision,Low,False,False,1001,,Minor,,open
CLM30319,POL13246,2019-07-13,2019-07-15,Collision,Medium,False,False,40409,33751.0,Severe,2020-01-17,settled
CLM30320,POL14212,2018-10-27,2018-10-28,Collision,Low,False,False,1558,941.0,Minor,2018-12-07,settled
CLM30321,POL11880,2023-11-09,2023-11-09,Collision,High,False,False,9192,7758.0,Major,2025-01-22,settled
CLM30322,POL10020,2025-09-06,2025-09-07,Collision,Medium,False,False,9961,9604.0,Major,2026-01-25,settled
CLM30323,POL12452,2025-01-11,2025-01-13,Collision,Low,False,False,1364,1192.0,Minor,2025-02-15,settled
CLM30324,POL10977,2019-11-02,2019-11-05,Collision,High,False,False,95500,91318.0,Catastrophic,2021-05-24,settled
CLM30325,POL13416,2019-07-16,2019-07-16,Collision,Low,False,False,1731,1142.0,Minor,2019-09-21,settled
CLM30326,POL14890,2024-09-29,2024-09-30,Collision,Low,False,True,1489,1001.0,Minor,2024-12-03,settled
CLM30327,POL12700,2021-02-08,2021-02-12,Fire,Medium,False,False,41782,36264.0,Moderate,2021-07-15,settled
CLM30328,POL12618,2024-05-22,2024-05-24,Collision,Low,False,False,2262,1353.0,Minor,2024-06-25,settled
CLM30329,POL10427,2021-09-09,2021-09-09,Vandalism,Low,False,False,1046,586.0,Minor,2021-11-14,settled
CLM30330,POL13217,2020-03-14,2020-03-15,Collision,Low,True,False,4961,,Moderate,,open
CLM30331,POL12463,2022-08-18,2022-08-18,Collision,Low,False,False,1529,1118.0,Minor,2022-09-29,settled
CLM30332,POL12317,2019-06-27,2019-06-27,Vandalism,High,False,False,5926,4951.0,Major,2020-06-06,settled
CLM30333,POL11877,2021-06-15,2021-06-16,Collision,Low,False,False,1588,1317.0,Minor,2021-09-02,settled
CLM30334,POL12509,2022-11-10,2022-11-12,Collision,Low,False,False,2493,2215.0,Minor,2022-12-27,settled
CLM30335,POL13575,2021-11-29,2021-11-30,Fire,Low,False,False,29727,27325.0,Moderate,2022-02-20,settled
CLM30336,POL12336,2020-06-26,2020-06-29,Vandalism,Low,False,False,781,658.0,Minor,2020-08-10,settled
CLM30337,POL11554,2023-08-18,2023-08-20,Vandalism,Low,False,False,922,616.0,Minor,2023-10-16,settled
CLM30338,POL12125,2024-10-22,2024-10-25,Other,High,False,False,151676,141207.0,Catastrophic,2026-02-18,settled
CLM30339,POL11527,2022-02-09,2022-02-09,Collision,High,True,False,3938,3710.0,Moderate,2022-12-21,settled
CLM30340,POL11179,2025-07-29,2025-07-31,Collision,Low,False,False,1427,1221.0,Minor,2025-10-05,settled
CLM30341,POL14161,2024-08-24,2024-08-24,Vandalism,Low,False,False,1078,,Minor,,open
CLM30342,POL13237,2018-10-21,2018-10-28,Theft,Low,False,False,11639,7167.0,Moderate,2018-12-12,settled
CLM30343,POL11470,2024-12-07,2024-12-07,Theft,High,False,False,80638,83974.0,Severe,2026-03-02,settled
CLM30344,POL13456,2022-01-27,2022-01-27,Other,High,True,False,207710,196604.0,Catastrophic,2023-01-28,settled
CLM30345,POL13592,2019-11-17,2019-11-20,Weather,Low,False,False,2709,2293.0,Minor,2020-02-01,settled
CLM30346,POL14771,2020-03-22,2020-03-22,Collision,Medium,False,False,12581,10361.0,Major,2020-08-23,settled
CLM30347,POL13312,2021-09-06,2021-09-06,Collision,Medium,False,False,37911,31137.0,Severe,2022-01-06,settled
CLM30348,POL11913,2020-01-04,2020-01-06,Collision,Low,False,False,5612,4926.0,Moderate,2020-02-24,settled
CLM30349,POL10644,2019-12-01,2019-12-01,Collision,Low,False,False,2671,1347.0,Minor,2020-01-29,settled
CLM30350,POL13268,2024-12-02,2024-12-04,Collision,Medium,False,False,14211,12682.0,Major,2025-06-01,settled
CLM30351,POL11895,2020-06-16,2020-06-18,Theft,Low,False,False,5849,3669.0,Minor,2020-09-06,settled
CLM30352,POL14954,2021-10-08,2021-10-08,Weather,Low,False,False,5693,3873.0,Moderate,2021-11-12,settled
CLM30353,POL11286,2021-11-16,2021-11-17,Collision,Low,False,False,2317,1499.0,Minor,2021-12-18,settled
CLM30354,POL12311,2025-07-01,2025-07-01,Fire,Medium,False,False,22330,19072.0,Minor,2025-09-25,settled
CLM30355,POL10022,2021-01-28,2021-01-30,Collision,Medium,False,False,4907,3191.0,Moderate,2021-07-04,settled
CLM30356,POL12684,2022-07-24,2022-07-27,Collision,Medium,False,False,2289,1634.0,Minor,2022-11-20,settled
CLM30357,POL11292,2020-12-30,2021-01-01,Collision,Low,False,False,1963,1240.0,Minor,2021-02-14,settled
CLM30358,POL14284,2021-09-04,2021-09-06,Vandalism,Medium,False,False,4709,3759.0,Moderate,2022-02-24,settled
CLM30359,POL11268,2024-05-20,2024-05-25,Vandalism,Low,False,False,1141,985.0,Minor,2024-07-29,settled
CLM30360,POL14924,2024-03-12,2024-03-14,Theft,Low,False,False,11686,8371.0,Moderate,2024-04-23,settled
CLM30361,POL10243,2021-07-13,2021-07-15,Collision,Low,False,False,1988,1657.0,Minor,2021-08-23,settled
CLM30362,POL11876,2019-04-15,2019-04-15,Theft,Low,False,True,9441,6322.0,Moderate,2019-07-20,settled
CLM30363,POL10345,2019-10-02,2019-10-04,Fire,Medium,False,False,65807,59784.0,Major,2020-03-10,settled
CLM30364,POL14205,2023-06-19,2023-06-19,Vandalism,Medium,False,False,981,637.0,Minor,2023-11-23,settled
CLM30365,POL14674,2021-10-26,2021-10-29,Fire,Low,False,False,19923,15799.0,Minor,2022-01-15,settled
CLM30366,POL14233,2019-03-18,2019-03-18,Theft,Low,False,False,4146,,Minor,,open
CLM30367,POL10776,2018-10-03,2018-10-04,Theft,Low,False,True,6678,4275.0,Minor,2018-11-22,settled
CLM30368,POL11423,2022-06-16,2022-06-20,Collision,High,False,False,5099,3516.0,Moderate,2023-03-26,settled
CLM30369,POL13406,2020-03-07,2020-03-07,Weather,Low,False,False,16468,15598.0,Major,2020-05-17,settled
CLM30370,POL11741,2021-08-26,2021-08-26,Collision,Low,False,False,2031,1688.0,Minor,2021-10-13,settled
CLM30371,POL12852,2020-07-11,2020-07-11,Weather,Low,False,False,5311,4315.0,Moderate,2020-08-12,settled
CLM30372,POL10712,2023-09-02,2023-09-07,Collision,Medium,False,False,2253,1141.0,Minor,2023-11-14,settled
CLM30373,POL14069,2024-11-25,2024-11-25,Collision,Medium,False,False,1319,806.0,Minor,2025-01-30,settled
CLM30374,POL11684,2023-07-06,2023-08-05,Weather,Low,False,False,3280,2894.0,Minor,2023-10-24,settled
CLM30375,POL14175,2025-01-02,2025-01-07,Vandalism,High,False,False,16882,14991.0,Severe,2025-08-31,settled
CLM30376,POL11246,2018-10-28,2018-11-02,Vandalism,Low,False,False,1108,680.0,Minor,2019-01-28,settled
CLM30377,POL12448,2019-12-21,2019-12-24,Theft,Medium,True,False,15263,14244.0,Moderate,2020-03-11,settled
CLM30378,POL12805,2019-07-24,2019-07-25,Collision,Low,False,False,1630,1140.0,Minor,2019-10-10,settled
CLM30379,POL12400,2020-05-21,2020-05-22,Theft,Medium,False,False,12124,8745.0,Moderate,2020-09-24,settled
CLM30380,POL14713,2024-10-31,2024-11-03,Weather,High,False,False,5563,4330.0,Moderate,2025-11-03,settled
CLM30381,POL12336,2019-02-13,2019-02-14,Collision,Low,False,False,2683,2412.0,Minor,2019-05-09,settled
CLM30382,POL11976,2022-11-09,2022-11-10,Collision,Medium,False,False,12059,11486.0,Major,2023-04-01,settled
CLM30383,POL14472,2025-03-31,2025-04-01,Collision,Low,False,False,1537,2109.0,Minor,2025-05-17,settled
CLM30384,POL11976,2024-11-29,2024-12-01,Other,Medium,False,False,37992,35269.0,Severe,2025-04-28,settled
CLM30385,POL11717,2020-05-17,2020-05-20,Collision,Low,False,False,1880,989.0,Minor,2020-07-23,settled
CLM30386,POL10463,2023-07-15,2023-07-15,Vandalism,High,False,False,3917,2882.0,Moderate,2024-11-11,settled
CLM30387,POL10184,2020-02-23,2020-02-24,Weather,Low,False,False,3398,2969.0,Minor,2020-04-02,settled
CLM30388,POL14956,2019-03-09,2019-03-09,Collision,Low,False,False,1678,1060.0,Minor,2019-05-22,settled
CLM30389,POL10790,2022-03-04,2022-03-06,Theft,Medium,False,False,116762,100980.0,Severe,2022-07-12,settled
CLM30390,POL10538,2022-10-21,2022-10-21,Collision,Low,False,False,1403,1222.0,Minor,2023-01-03,settled
CLM30391,POL11804,2019-03-01,2019-03-01,Collision,Low,False,False,2481,2143.0,Minor,2019-04-13,settled
CLM30392,POL14974,2022-09-23,2022-09-24,Collision,Low,False,False,6599,4231.0,Moderate,2022-11-30,settled
CLM30393,POL12469,2021-01-26,2021-01-26,Collision,Medium,False,False,10808,9958.0,Major,2021-06-26,settled
CLM30394,POL11187,2021-07-07,2021-07-07,Other,Low,False,False,1837,1571.0,Minor,2021-08-15,settled
CLM30395,POL13397,2019-11-14,2019-11-14,Vandalism,Low,False,False,1314,1081.0,Minor,2020-01-19,settled
CLM30396,POL11222,2022-09-06,2022-09-06,Collision,Low,False,False,4916,3033.0,Moderate,2022-11-15,settled
CLM30397,POL12613,2024-12-29,2025-01-01,Collision,Low,False,False,2462,1356.0,Minor,2025-03-06,settled
CLM30398,POL14666,2023-04-10,2023-04-11,Theft,Low,False,False,2971,1878.0,Minor,2023-06-25,settled
CLM30399,POL11952,2025-09-04,2025-09-07,Collision,Medium,False,False,14124,11784.0,Major,2026-03-10,settled
CLM30400,POL14945,2020-06-13,2020-06-14,Collision,Medium,False,False,1522,1276.0,Minor,2020-10-31,settled
CLM30401,POL14527,2021-05-15,2021-05-15,Collision,Low,False,False,9314,8631.0,Major,2021-07-22,settled
CLM30402,POL12378,2020-07-15,2020-07-15,Collision,Low,True,False,4327,2826.0,Moderate,2020-09-14,settled
CLM30403,POL11351,2020-09-13,2020-09-13,Collision,Medium,False,False,35862,29793.0,Severe,2020-12-28,settled
CLM30404,POL13279,2023-05-04,2023-05-05,Weather,High,False,False,10422,6281.0,Moderate,2024-03-17,settled
CLM30405,POL12907,2018-12-29,2019-01-01,Collision,Medium,False,False,7892,6907.0,Major,2019-07-24,settled
CLM30406,POL14821,2020-09-22,2020-09-24,Other,Low,False,False,2477,1380.0,Minor,2020-11-15,settled
CLM30407,POL14643,2022-06-10,2022-06-10,Fire,Low,False,False,34229,29001.0,Moderate,2022-07-16,settled
CLM30408,POL13666,2023-05-02,2023-05-03,Weather,Low,False,True,2843,1712.0,Minor,2023-06-28,settled
CLM30409,POL13804,2021-07-01,2021-07-06,Collision,Medium,False,False,17217,16475.0,Major,2021-10-05,settled
CLM30410,POL14890,2021-09-15,2021-09-17,Fire,Low,False,False,16229,13014.0,Minor,2021-11-24,settled
CLM30411,POL12423,2020-07-02,2020-07-06,Collision,Low,False,False,1595,1125.0,Minor,2020-09-21,settled
CLM30412,POL11096,2019-12-05,2019-12-08,Fire,Medium,False,False,10246,,Minor,,open
CLM30413,POL11520,2023-01-02,2023-01-02,Weather,Low,False,False,3007,2102.0,Minor,2023-03-14,settled
CLM30414,POL10785,2019-02-24,2019-02-24,Weather,Low,False,False,8157,,Moderate,,open
CLM30415,POL10717,2023-12-29,2023-12-29,Collision,Low,False,True,11324,8717.0,Major,2024-03-06,settled
CLM30416,POL14183,2021-03-18,2021-03-19,Other,Medium,False,False,11224,9143.0,Moderate,2021-07-22,settled
CLM30417,POL13990,2020-12-14,2020-12-14,Theft,Medium,False,False,3751,2752.0,Minor,2021-03-31,settled
CLM30418,POL10855,2023-11-17,2023-11-18,Collision,Low,False,False,1460,1201.0,Minor,2023-12-25,settled
CLM30419,POL13607,2022-08-21,2022-08-21,Collision,Low,False,False,2592,1889.0,Minor,2022-10-07,settled
CLM30420,POL12806,2022-02-20,2022-02-22,Theft,Low,False,False,5740,4708.0,Minor,2022-05-02,settled
CLM30421,POL14705,2021-04-08,2021-04-08,Collision,Low,False,False,11928,11001.0,Major,2021-06-15,settled
CLM30422,POL10234,2021-03-20,2021-03-20,Theft,Low,False,False,5101,3003.0,Minor,2021-04-27,settled
CLM30423,POL12051,2018-12-24,2018-12-24,Weather,High,False,False,209473,216625.0,Catastrophic,2019-10-07,settled
CLM30424,POL14119,2020-11-18,2020-11-19,Collision,Low,False,False,4141,3645.0,Moderate,2021-02-17,settled
CLM30425,POL11351,2023-03-09,2023-03-10,Collision,Medium,False,True,165086,,Catastrophic,,open
CLM30426,POL11368,2022-05-25,2022-05-27,Theft,Medium,False,False,5437,3983.0,Minor,2022-08-29,settled
CLM30427,POL12089,2021-11-03,2021-11-03,Fire,Low,False,True,63170,46851.0,Major,2022-01-21,settled
CLM30428,POL13440,2019-06-30,2019-06-30,Theft,Low,False,False,13794,10296.0,Moderate,2019-09-04,settled
CLM30429,POL12926,2021-11-05,2021-11-10,Collision,Medium,False,False,12376,11912.0,Major,2022-02-10,settled
CLM30430,POL10071,2022-08-27,2022-08-27,Collision,Low,False,False,3978,3016.0,Moderate,2022-11-30,settled
CLM30431,POL14285,2024-06-05,2024-06-08,Other,Low,False,False,6323,4633.0,Moderate,2024-08-18,settled
CLM30432,POL13706,2023-03-14,2023-03-21,Collision,Medium,False,False,5534,5144.0,Moderate,2023-06-02,settled
CLM30433,POL10380,2024-09-23,2024-09-27,Collision,Low,False,False,1673,1199.0,Minor,2024-10-31,settled
CLM30434,POL10940,2022-06-06,2022-06-07,Collision,Low,False,False,3256,2051.0,Minor,2022-07-25,settled
